	at com.sun.javafx.event.EventDispatchChainImpl.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.BasicEventDispatcher.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventDispatchChainImpl.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.BasicEventDispatcher.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventDispatchChainImpl.dispatchEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventUtil.fireEventImpl(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.EventUtil.fireEvent(Unknown Source) ~[jfxrt.jar:?]
	at javafx.event.Event.fireEvent(Unknown Source) ~[jfxrt.jar:?]
	at javafx.scene.Scene$MouseHandler.process(Unknown Source) ~[jfxrt.jar:?]
	at javafx.scene.Scene$MouseHandler.access$1500(Unknown Source) ~[jfxrt.jar:?]
	at javafx.scene.Scene.impl_processMouseEvent(Unknown Source) ~[jfxrt.jar:?]
	at javafx.scene.Scene$ScenePeerListener.mouseEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.tk.quantum.GlassViewEventHandler$MouseEventNotification.run(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.tk.quantum.GlassViewEventHandler$MouseEventNotification.run(Unknown Source) ~[jfxrt.jar:?]
	at java.security.AccessController.doPrivileged(Native Method) ~[?:1.8.0_66]
	at com.sun.javafx.tk.quantum.GlassViewEventHandler.lambda$handleMouseEvent$354(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.tk.quantum.QuantumToolkit.runWithoutRenderLock(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.tk.quantum.GlassViewEventHandler.handleMouseEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.glass.ui.View.handleMouseEvent(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.glass.ui.View.notifyMouse(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.glass.ui.win.WinApplication._runLoop(Native Method) ~[jfxrt.jar:?]
	at com.sun.glass.ui.win.WinApplication.lambda$null$148(Unknown Source) ~[jfxrt.jar:?]
	at java.lang.Thread.run(Unknown Source) [?:1.8.0_66]
16/Jan/2016 12:18:17,834- SuccessController: Finished!
16/Jan/2016 12:18:36,410- ControllerFactory: Loading controller WELCOME_CONTROLLER
16/Jan/2016 12:18:38,978- AbstractController: Moving to controller INTERNET_CONTROLLER
16/Jan/2016 12:18:38,978- ControllerFactory: Loading controller INTERNET_CONTROLLER
16/Jan/2016 12:18:39,401- MainApp: Computed hash is 3E7C81BBE0E633A8705D030F2F9FF3C4, official hash is 3E7C81BBE0E633A8705D030F2F9FF3C4
16/Jan/2016 12:18:39,402- InternetController: Found created JRE, setting next controller to be connect roborio
16/Jan/2016 12:18:41,074- AbstractController: Moving to controller CONNECT_ROBORIO_CONTROLLER
16/Jan/2016 12:18:41,075- ControllerFactory: Loading controller CONNECT_ROBORIO_CONTROLLER
16/Jan/2016 12:18:45,779- ConnectRoboRioController: Connecting to roborio-2903-frc.local
16/Jan/2016 12:18:45,782- ConnectRoboRioController: Checking for mDNS connection to the roboRio
16/Jan/2016 12:18:46,839- ConnectRoboRioController: roborio-2903-frc.local is reachable
16/Jan/2016 12:18:46,841- ConnectRoboRioController: Found mDNS connection
16/Jan/2016 12:18:46,841- AbstractController: Moving to controller DEPLOY_CONTROLLER
16/Jan/2016 12:18:46,842- ControllerFactory: Loading controller DEPLOY_CONTROLLER
16/Jan/2016 12:18:48,724- DeployController: Size command is C0644 15273744 JRE.tar.gz

16/Jan/2016 12:18:48,763- DeployController: Return code is 0
16/Jan/2016 12:18:50,540- DeployController: Return code is 0
16/Jan/2016 12:18:50,541- DeployController: Attempting to remove old JRE
16/Jan/2016 12:18:50,545- DeployController: Running command rm -r /usr/local/frc/JRE
16/Jan/2016 12:18:50,646- DeployController: Removed old JRE
16/Jan/2016 12:18:50,647- DeployController: Extracting the JRE
16/Jan/2016 12:18:50,648- DeployController: Running command tar -xzf /home/admin/JRE.tar.gz -C /home/admin/
16/Jan/2016 12:18:51,950- DeployController: Extracted the JRE
16/Jan/2016 12:18:51,950- DeployController: Moving the JRE
16/Jan/2016 12:18:51,951- DeployController: Running command mv /home/admin/JRE /usr/local/frc
16/Jan/2016 12:18:52,052- DeployController: Moved the JRE
16/Jan/2016 12:18:52,052- DeployController: Setting permissions
16/Jan/2016 12:18:52,054- DeployController: Running command chmod +x /usr/local/frc/JRE/bin/*
16/Jan/2016 12:18:52,155- DeployController: Set permissions
16/Jan/2016 12:18:52,155- DeployController: Cleaning up
16/Jan/2016 12:18:52,156- DeployController: Running command rm /home/admin/JRE.tar.gz
16/Jan/2016 12:18:53,059- DeployController: Cleaned up
16/Jan/2016 12:18:53,060- AbstractController: Moving to controller SUCCESS_CONTROLLER
16/Jan/2016 12:18:53,061- ControllerFactory: Loading controller SUCCESS_CONTROLLER
16/Jan/2016 12:18:56,914- SuccessController: Cleaning up installer files
16/Jan/2016 12:18:56,915- SuccessController: Error when deleting files
java.lang.NullPointerException
	at java.io.File.<init>(Unknown Source) ~[?:1.8.0_66]
	at edu.wpi.first.wpilib.javainstaller.controllers.SuccessController.cleanupLocalFiles(SuccessController.java:60) ~[java-installer.jar:?]
	at edu.wpi.first.wpilib.javainstaller.controllers.SuccessController.handleFinish(SuccessController.java:44) ~[java-installer.jar:?]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:1.8.0_66]
	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_66]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.misc.Trampoline.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.GeneratedMethodAccessor1.invoke(Unknown Source) ~[?:?]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source) ~[?:1.8.0_66]
	at java.lang.reflect.Method.invoke(Unknown Source) ~[?:1.8.0_66]
	at sun.reflect.misc.MethodUtil.invoke(Unknown Source) ~[?:1.8.0_66]
	at javafx.fxml.FXMLLoader$MethodHandler.invoke(Unknown Source) ~[jfxrt.jar:?]
	at javafx.fxml.FXMLLoader$ControllerMethodEventHandler.handle(Unknown Source) ~[jfxrt.jar:?]
	at com.sun.javafx.event.CompositeEventHandler.dispatchBubblingEvent(Unknown Source) ~[jfxrt.jar:?]
